id,region,topic,text,label
5,광주,주거환경,광주는 다 ㄱㅊ음 너무 외곽으로 빠지지만 않으면? 봉선동은 집값이 너무 비싸고 젊은 애들 그냥저냥 사는건 첨단 좋아 시내 쪽도 살기 괜찮고 접근성 좋은데 좀 시끄러움 공항 근처는 절대 피하고..,1
5,광주,주거환경,광주익인데 꽤 싸고 괜찮은 집들 많아ㅋㅋ 인프라 좋은 곳에 200/30으로 들어갔음,1
5,광주,주거환경,월세는 안살아봐서 모르겠고 아파트는 비싼편임,0
5,광주,주거환경,광주는 진짜 집값 완전 대도름 임금수준에 비해 절대 집사기 힘든 구조,-1
5,광주,주거환경,광주 요즘 집값 미쳤음 진심 왜 오르는지 이해안되는데 엄청 올랐어 저기 말고도 아파트들 3~4억이 그냥 가장 최저매매가야,-1
5,광주,주거환경,"광주덬인데 진짜이해가안됨..... 집값 오르는것처럼 지역 성장동력이나 산업기반, 상권이 발전했냐 하면 그것도 절대 아니고 오히려 젊은층 계속 빠져나가서 쇠퇴긴데 집값만 신기하게 계속 올라",-1
5,광주,주거환경,진짜 광주 맨날 맨날 시에서 물아껴 쓰자하고 아파트에서도 수도벨브 조정 조사하고 신청받음... ㅠㅠㅠㅠ,-1
5,광주,주거환경,최근에 상무지구 쪽 출장이 있었는데 전투기소음 진짜 장난 아니던데요 목센아 이런데도 비행기 소음 심하다고 해서 임장가서 느끼기도 했지만 전투기 소음은 진짜 머리가 아플정도 였습니다,-1
5,광주,주거환경,"지방 특성인지 광주 특성인진 모르겠지만 광주는 외노자촌 아니면 빌라 혼재되어있는게 부동산 가격이나 선호도에 큰 영향을 끼치진 않더라구요. 또한 봉선동 제외하고는 민도나 학군 분위기도 서울처럼 큰 차이가 느껴지진 않았습니다. 고만고만합니다. 최근들어 광주지역 아파트의 상품성이 급격하게 개선됐는데, 그 때문인지 1군 재정비사업 마친 아파트들의 선호도가 지역막론하고 강세더라구요.",0
5,광주,인,근데 인프라면에선 다른광역시에 비해 밀리는건 펙트임 복합몰만 봐도 시에도 있는게 광역시에 없음,-1
5,광주,인,"일단 버스부터 보면 배차간격부터가 좆같고 , 차로 10분거리가 버스타면 30분걸리는 경우 허다한데 운영중인 지하철 1호선은 인구밀집지역 다 빗나가고 2호선은 돈아낀다고 공사비도 좆같이 책정해서 하겠다는사람 없어서 계속연기되고있음 민주당이랑 결탁한 시민없는 시민단체랑 소상공인들이 맨날 예산 빼먹고 드러누워서 도시는 계속 낙후되고 그냥 답이없음",-1
5,광주,인,나 광주사는데 남구 동구 두개는 걸러야됨 진짜로,-1
5,광주,인,어디 갈데도 없고 가는데도 존나 오래걸리고 무조건 순환도로타고 돌아다녀야하고 주차공간도 좆같음 ㅇㅇ,-1
5,광주,인,솔직히 광역시중에 젤 인프라 낙후되고 광역시 메리트없는게 전라도 광주임,-1
5,광주,인,나 광주사람인데 광주 진짜 발전 멈춘지 한 10년은 된 것 같다 아파트는 걍 그 전까지 짓기는 하는데 그거야 건설사가 돈 벌려고 일 벌리는거지 그거 해놓고 들어 오는 인프라 하~나~도~ 없다,-1
5,광주,인,광주 1호선도 광주역 전남디 안지난거에서 이미 절반 망했었다고 본다,-1
5,광주,인,광주선 광역철도화 해서 나주까지 연결하면 안됨?,0
5,광주,인,광주 버스가 잘 되어 있다던데 배차 꽤 길지 않나,1
5,광주,인,애초에 저 공항때문에 광주 도시계획이 반병신이 된걸 생각하면 (특히 상무지구 계획 아작내놓은거) 어디로든 치우긴 해야했지 뭐. 그게 무안이니 문제다만,-1
5,광주,인,"코스트코, 이마트 트레이더스, 노브랜드 매장도 없고 ㅋㅋㅋㅋㅋ 써브웨이도 다른 광역시들 다 생길때 뒷북으로 생기고 노브랜드 버거도 최근에서야 생기고 이 동네는 발전하려 하면 ㅈ민단체가 염병을 떠니까 발전못하고 낙후되고 노잼되어가는거지 대전이 어찌보면 노잼프레임 잘 이용한거지 이 동네에서 태어나서 자랐지만 모든 수준에서 광주는 광역시 타이틀 달면 안됨",-1
5,광주,인,광주는 대중교통이 진짜 개후진것 같음 광역시 치고 평일에도 끔찍한 배차간격 주말에 버스 놓친다? 한세월 걸리지 환승도 30분 제한이라 배차간격 때문에 초기화될 때도 부지기수 2호선 공사 시작한지가 언젠데 지하철 공사한다고 통제해놓은 도로 제대로 복구도 안해뒀고 전국 광역시중에서 광주만큼 대중교통 후진곳은 없을것 같음 ㄹㅇ,-1
5,광주,인,광주는 기아 삼전 코카콜라땜에 소득은 높아도 인프라는 좆구림 ㄹㅇ,-1
5,광주,인,거지같은 슬럼가 없다고 만족하는거부터가 ㅂㅅ이라니깐 ㅋㅋㅋ 나도 고등학교 광주에서 졸업하고 지금 서울에서 대학다니는 20대인데 광주는 살기 불편하진 않은데 인프라 ㅈ망도시임,-1
5,광주,인,광주는 인프라만 보면 서울 위성도시보다 못해. 서울이나 부산 안 가본 애들이라 차이를 못 느끼는거고. 광주 살다가 서울 올라오면 그냥 다른 세상이다.,-1
5,광주,인,진짜 대중교통 좆박아서 자차없이는 못사는동네 ㅅㅂ 지하철공사도 벌려만놓고 진행 좆도안되서 차 존나막히고 노면 개쓰레기되고 씨발진짜 출퇴근때마다 개스트레스받음,-1
5,광주,인,ㄹㅇ 지하철 2호선도 진짜 개 늦어,-1
5,광주,인,나 광주 북구 잠시 살았는데 교통..진짜...최악임,-1
5,광주,인,지하철 진짜 ㅋㅋㅋ사람들 안다니는데만 다녀 ㅋㅋ 고속버스터미널에 지하철 안다니는거 개웃겨,-1
5,광주,인,"자차 없고 버스만 타면 불편하긴함,, 게다가 지금 지하철 공사중이라,, 자차 있어도 차가 망가질 지경이여 내 동생 대전에서 사는데 대전이 더 뭐가 많아 도로도 더 넓은거같고",-1
5,광주,인,재미도 없고 지하철공사로 도로도 개판됨... ㄹㅇ 버스타고 멀리가면 속이 뒤집어짐,-1
5,광주,인,인정.. 교통도 개불편함 ㅠ 차 없으면 어딜 갈 수가 없음 ㅋㅋㅋㅋㅋㅋ 버스 너무 오래 걸리고 지하철은 1호선 끝; 진짜 질리고 놀 곳이 없음,-1
5,광주,인,일단 지하철이 구림. 버스터미널을 안 지나가는데 2호선도 터미널을 안감. 2호선 공사는 몇년째 하는지 도로가 개판 충장로는 죽은지 오래고 번화가라고 하는곳들도 별것도 없음 그냥 상가 거리 조금이고 인프라도 없고 뭐 지을라고만 하면 시민단체가 반대해서 ㅋㅋㅋㅋㅋㅋㅋ 얘네가 제일 문제야 광주 전체가 사람 많은 늙은도시임 상가같은것들도 할머니할아버지들이 가게 가지고 문 잘 안여는 오래된 이런것들 천지고,-1
5,광주,인,광주 대중교통 개불편해 서울 살다가 와서 그런 것도 있는데 지하철 역도 멀고 버스도 주요 노선 아닌거 배차간격 개길고ㅠㅠ,-1
5,광주,정책효능감,근데 타지에 비해선 확실히 딸리긴 한데 콘서트 연극 뮤지컬 등등 어느정도 하지 않음?? 난 광주 살면서 연극도 보고 뮤지컬이나 콘서트도 간간히 보는데,1
5,광주,정책효능감,근데 대전이랑 광주 둘 중에 하나 뽑자면 광주가 살짝 노잼인듯.. 나름 시내라고 불렸던 충장로도 조금씩 망해가고 있고..,-1
5,광주,정책효능감,내 개인적으로 광주는 충장로말고는 놀때 없는거 같음 막상 광주사람도 노잼이라 하는디,-1
5,광주,정책효능감,광주 진짜 뭐없더라 무등산? 아님 인근 죽녹원정도 ㅋㅋ,-1
5,광주,정책효능감,광주광역시 2n년차 시민 광주는 문화생활 할 게 너무 없고 노잼도시 코스프레하는 대전에 가려진 진짜 노잼도시라고 생각해서ㅠ.. 난 서울살고 싶어😢,-1
5,광주,정책효능감,아 ㅇㅈ 특색도 없고 그렇다고 경치가 좋은것도 아니고 문화생활 즐길거리도 없고,-1
5,광주,정책효능감,진짜 공감 .. .관광지로 할만한 요소들도 없고 다 시시한것들 좀 유명한 코스트코 이런거 유치해도 될까말까인데 다 기회 날리고 나도 주말에는 무조건 근교카페가려고 함 ㅠㅠㅠㅠㅜ,-1
5,광주,정책효능감,전남 출생에 광주에서 대학 다녔는데 진짜 인정 나도 여행 진짜 많이 다녀봤는데 광주가 유난히 심해 무슨 관광 콘텐츠가 있지도 않고 자연경관이 좋지도 않고 특색없고,-1
5,광주,정책효능감,나 광주익.. 그러나 음식은 맛있다 어딜 들어가도 기본 이상이야 그리고 사람이 많이 없어서 신상음식점이나 인기 있는 가게도 웨이팅 길지 않음,1
5,광주,정책효능감,서울처럼 문화 생활 즐길 곳 딱히 없어서 그런 거 잘 즐긴 편이다 하면 심심할 듯,-1
5,광주,정책효능감,"무등산 증심사 산책하기 좋고, 광주생태공원도 바람쐬러가기애 좋고, 비엔날레나 문화전당 전시회 항상 하고, 예술영화 상영하는 광주극장도 가볼만하고, 대인시장 야시장도 볼만하고, 조대 장미축제도 하고, 월드뮤직페스티벌, 피크뮤직페스티벌?, 프린지페스티벌, 광주국제영화제도 하고, 버스킹이나 공연하는 광주토박이 밴드들도 있고, 날짜 잘잡으면 라이브클럽에서 클럽투어하는 밴드 공연도 볼 수 있고, 문화예술회관에서도 공연 있고, 맛집 많지, 버스 교통편도 괜찮지, 그렇다고 교통체증 심한 것도 아니고. 볼거 없다 그러지만 구석구석 하는 거 되게 많고 그럼. 그래서 나는 만족하고 살고있음!",1
5,광주,정책효능감,광주 올거면 국립아사아문화전당이랑 광주미디어아트플랫폼 연계해서 가보셈 무료로 전시 볼 수 있음 양림동 동명동 충장로 첨단 시리단길도 괜찮고 윗 갤럼이 말한 상무도 괜찮음,1
5,광주,정책효능감,ㄹㅇ 몇년전에 아빠 친구 딸 결혼식때문에 같이 따라갔다가 광주아울렛?에서 놀았는데 광주 진짜 놀거 없더라... 그래도 광역시라길래 좀 기대했는데 너무 볼거 없었음,-1
5,광주,정책효능감,광주는 대형 공연이 별로 없어...,-1
5,광주,정책효능감,낙후된 동네가 있고 아닌동네가 있음 다 그렇지 뭐 근데 코스트코 같은 다른곳 다있는 대형 시설들이 없음 그리고 문화생활 즐길게 없음 대형 뮤지컬 공연장이렁거 없음... 이번에 문화예술회관 리뉴얼했다는디 아직 안가봐서 모르겠어 유스퀘어가 엄청 으리으리하긴 함 나는 유스퀘어에서 서울 센트럴만 다니다가 다른 지역 터미널 가보고 충격 먹었음... 원래 터미널이 다 유스퀘어같은 줄 알았거든..ㅋㅋㅋㅋ 광주살지만 서울 왔다갔다 하기 힘든거 말고는 불편한거 없당,0
5,광주,정책효능감,"광주극장 증말 여러번 갔는데 겨울엔 좀 많이 추움 ㅋㅋㅋ 100번 보시면 원하는 영화 한번 틀어주는데 어떤분이 아사코 신청해서 되게 재밌게 보고오고, 또 특별전 아니여도 한번씩 거장들 영화도 틀어줌 저기서 스콜세지 라스트왈츠도 작년에봤네요 2층 분위기 짱 좋음 앉아만 있어도 영화력 충전 힐링되는느낌",1
5,광주,정책효능감,"전시에 관심 있는데 서울 말고 다른 지방 잠깐이라도 살아봤으면 광주처럼 전시가 1년 365일 계속 돌아가면서 주제도 끊임없이 바뀌는 도시가 없다시피 하고 거기에 가장 큰 지분이 문화전당 건물의 존재임. 뭐 실제로 가보면 텅텅? 광장엔 보드타고 노는 사람들 항상 있고 전시 보러 오는 시민들 존나 많다. 지하철이랑 연결되어있고 나무 그늘과 분수로 지나다니면서 더위도 식혀주는 효과에 주변 지역과의 연계성도 좋아서 유동인구 많음. 실제로 근처 떠오르는 핫플인 동명동과 전통의 구도심이었지만 좀 쇠하는 분위기였던 충장로, 구시청 사이의 연결점으로 작동해서 지역 전체가 다시 한번 전성기를 맞이하고 있음.",1
5,광주,정책효능감,와 좋다 광주 비엔날레도 하고 그 아시아문화전당도 잘해놨잖아 연장선으로 책읽는 도시까지 되면 좋겠다,1
5,광주,정책효능감,비엔날레 같은 곳에서는 규모가 큰 작품들도 다양하게 볼 수 있는게 참 좋은 것 같아! 사소한 부분도 재활용 가능한 소재를 썼다는게 좋다ㅎㅎ 후기 고마워,1
5,광주,정책효능감,너무 좋은곳 몇 년 전에 광주비엔날레 본다고 갔었는데 공간이 너무 좋아서 또 가고파,1
5,광주,정책효능감,ACC 전국 최고수준이라 생각함,1
5,광주,정책효능감,"오픈 도서관도 있고, 휴식공간도 정말 여유롭고, 미리 체크해뒀다가 체험교실이나 공연 예약접수 해서 같이 보면 더 좋아. 그냥 광주 왔는데, 갈데 없다? ACC 추천",1
5,광주,정책효능감,오 나도 광주에서 아시아문화전당이 제일 인상적이었어 외지인인데 기아 야구 보러 갔다가 우천 취소되고 그냥 충장로 돌아다니다가 아시아 문화전당 갔는데 이런 게 다 무료야? 할 정도로 넘 좋았어 다음에 또 광주 가면 이 글 꼭 참고할게,1
5,광주,정책효능감,근데 광주여대 음향이 진짜 좋음,1
5,광주,정책효능감,광주여대 저기 플로어가 단차 없이 세로로 커서 시야가 개구림ㅠ 그래도 가지만요...,-1
5,광주,노동경제,나 광주 토박인데 광주 집들 다 싸고 ㄱㅊ은데 일자리 ㄹㅇ 없음 ㅋㅋㅠㅠ,-1
5,광주,노동경제,나 광주 살았었는데 일자리 없어서 집값 포기하고 상경함.. 내 월세로는 광주에서 아파트 살 정돈데 눈물난다..,-1
5,광주,노동경제,"재미를 있고 없고 떠나서 거긴,,,일자리가 너무 없어 알바자리도 쉽지가 않아",-1
5,광주,노동경제,난 그래도 광주좋아.. 평화롭고 일자리가너무없지만...,-1
5,광주,노동경제,본가가 광주라 가고싶은데 일자리가없음 이게 최악임 ㅠㅠ,-1
5,광주,노동경제,ㅇㅈ 일자리도 진짜 질 낮음 ㅠㅠㅠ,-1
5,광주,노동경제,광주사람 인정 ㅠ 일자리도 적고 임금 개짜,-1
5,광주,노동경제,광주토박이인데 일자리 없음,-1
5,광주,노동경제,대학교 광주에서 나왔는데 공무원 아니면 대부분 타지에서 일하더라,-1
5,광주,노동경제,광주에서 계속 살고싶은데 이직을 할 수가 없음.. 일자리도 없고 있어봐야 최저임금뿐이라ㅠ,-1
5,광주,노동경제,일자리도 없고 임금도 짬.. 주변 사람들 다 수도권우로 올라감,-1
5,광주,노동경제,ㅇㅈ 광주익 취준 중인데 들어갈 곳이 없어 어쩌다 있어도 경쟁률 미쳤음.. 놀거리도 없고 서울은 너무 멀고..ㅎ,-1
5,광주,노동경제,광주도 기업 없음,-1
5,광주,노동경제,광주익 너무 슬프다...ㅠ 취업 진짜 어려워,-1
5,광주,노동경제,다닐만한 곳은 싹다 계약직에 정규직은 사내추천인만 받음 ㅋㅋㅋ,-1
5,광주,노동경제,공고 안뜬다 ㅅㅂ 광주에 기아차 엘지이노텍 앰코 있어도 공고가 안뜬다 씨발 지원하고싶다고 나도 지원자 경쟁도 미친듯이 빡세고 최근에 중견 자리 하나 나와서 서류넣엇는데 서류 통과하고 최종에서 탈락함,-1
5,광주,노동경제,"광주는 회사들이 돈 너무 짜게 줌... 수도권까지는 아니여도 전공,희망직무 맞으면 여순광이라도 가는게 낫지. 수도권 기업 붙으면 씹땡큐고",-1
5,광주,노동경제,광주 일자리 터진지 오래임 ㅋㅋ,-1
5,광주,노동경제,광주 일자리 진짜 없다…현타,-1
5,광주,노동경제,취업하기 어렵다,-1
5,광주,노동경제,임금은 둘째치고 일자리가 없음,-1
5,광주,노동경제,쇼핑센터 놀거리 이런걸로만 발전 안됐다 하는거 아니고 사실 번듯한 일자리도 많이 없고 전체적으로 임금수준이 낮음... 그거때문에 발전안된다 하는걸거야,-1
5,광주,의료보건,무릎은 모르겠는데 10년동안 고생했던 아킬레스 부착부건염 여기서 극적으로 좋아짐. 여기까지 간다고 2시간 반씩 운전해서 치료받고 옴...,1
5,광주,의료보건,근처에 전북대도 소아외과 교수님 2분 계시는데 한분 그만 두신다고해서 큰 일인가보더라ㅜ 한분 계셨을때 환자 많아서 엄청 힘들어하셨다 들었거든. 전남대도 한분이시라니 점점 더 힘들어지시겠다ㅜㅜ,-1
5,광주,의료보건,근데 머 해남 신안 이런데까지 소아외과샘을 배치할수는 없지 그런건 말도 안되고 전대같은 큰곳에 소아외과 2~3분 정도는 계실수 있는 환경을 만들어서 적어도 광주전남 환자는 1년 365일 전대에서 다 해결할수 있어야 함 근데 아마 그건 불가능할듯,-1
5,광주,의료보건,화순 실습했는데 태움 장난 아니던데 ㅋㅋㅋ 운 나빠서 특파 포함 여러곳 갔는데 참 별로였엉,-1
5,광주,의료보건,그리고 동양미인 간호가 싸가지없어 수술중에도 의사랑 간호사랑 라디오들으면서 웃더라 난 불안해 죽겠는데,-1
5,광주,의료보건,조선대 계시던 소아외과 교수님도 소송때문에 감옥 갔다오시고 이제 전남대에 한명 남은 거... 소송도 수술을 잘못해서가 아니라 수술한 거 배양 맡기는 과정이 잘못되었나 해서 굳이 따지면 본인 잘못도 아니었던 걸로 기억함 이렇게 수술할 사람 다 없어지면 소송 걸 사람도 없어지겠지,-1
5,광주,의료보건,광주 동구 보건소 시설도 안좋고ㅋㅋㅋㅋ 광주 동구가 약간 오래된 도시라 노숙자도 많고 광인도 많고 그래서 치안도 별로 안좋고 ㅇㅇ... 의사들이 왜 꺼리는지 알겠던데 나는 ㅋㅋㅋㅋㅋ 길가다보면 노숙인들 쓰레기통 뒤지고 ㅋㅋㅋㅋ 암튼...,-1
5,광주,의료보건,8. 민원 일도 오지게 많고 왜 안해줘?!!!하면서 거품침 튀기면서 소리소리 지르는 보건소 환자들도 많아서 나는 왜 저런지 이해 감,0
6,대구,노동경제,"나, 대구사는데 국회의원 있는지도 모르겠네요. 활동중지중. 대구가 예산타령할 자격이나 있나 모르겠네요. 염치는 있어야지요.",-1
6,대구,노동경제,"대구 ,경북은 정부예산이나 지방예산 모두 반절 삭감 해야만 한다. 내란 동조 지역은 민주주의 의 국민 예우를 해줄 필요가 없기때문이다. 매년 반절 삭감 안한다면 정부의 기능 과 역활이 잘못 된것이다. 전부 구속 할수는 없지만.예산삭감은 아주 기본적인 대우이다.",-1
6,대구,노동경제,대구에 노인네들의 이기심으로 지역을 망쳐 놓았습니다 내란을 일으켰는데 어떻게 60~70%가 지지를 하는지 충격입니다,-1
6,대구,노동경제,대구에 수출기업체가 별로 없어서 그래요. 정치인들이 할 수 있는게 별로 없고 하지도 않아요. 대구 사람들이 스스로 수출 기업을 창업하고 키우는 수 밖에 없어요. 스타벅스의 창업자도 자기 고향에서 창업했죠.,-1
6,대구,노동경제,5. 대구가 고향인 창업자가 설립한 수도권에 있는 대기업들의 본사가 대구로 내려오면 좋죠. 미국에서는 그렇게 하더군요. 빌게이츠의 마이크로소프트도 실리콘 밸리에서 창업했으나 대기업이 되고 난후에 자기 고향으로 왔죠. 워렌버핏도 주식시장과 증권회사가 많은 뉴욕에서 창업했으나 대기업이 된후에 자기 고향으로 왔죠.,0
6,대구,노동경제,대구 젊은사람들 다 떠난다 그거부터 막아라 아휴,-1
6,대구,노동경제,대기업 하나둘 있으면 대구 인구 늘어난다 대기업이랑 여름날씨안더우면 대구인구 늘어난다,-1
6,대구,노동경제,대구 날씨는 예전만큼 안 덥기도 하고 이미 대구 사람들은 적응이 되어서리요^-^;; 다만 대기업 최소 중견기업만 몇 개 있으면 많이들 안 떠나긴하겠지요^-^;;,-1
6,대구,노동경제,일자리도 없고 최저임금도 안주고 미래도 없어 답 없는대구 성인되면 수도권으로 떠날겁니다,-1
6,대구,노동경제,대구가 도시철도 전부 마이너스 상태 라는데 왜 자꾸 엄청난 돈을 쓰는지 지금 우선 발전 되는 일자리 부터 만들고 그때 필요한 걸 ....,-1
6,대구,노동경제,지하철 더 만들지말고 그 돈으로 기업유치나 관광사업해라,-1
6,대구,노동경제,저정도 퇴사율이면 대구에 문제가 많은거지,-1
6,대구,노동경제,대구에 진짜 살기 힘들다... 오죽하면 공무원도 손절할까... 답없는 대구~~~~ 시민들이 답을 알면서도 자신을 속이지 맙시다.,-1
6,대구,노동경제,"대구 사람들이랑 일해봤는데....편가르기, 자기쪽사람들만 챙기기 장난아님. 지연학연 밖에모름;;;; 괜히 국힘이 삐대고있는게 아님",-1
6,대구,노동경제,"누가 깝쳐 대구 원래 존나 가난하고 일자리 없고 시급 후려치고 물가, 집값 싼 병신 도시인데",-1
6,대구,노동경제,그래도 부산까지는 서울에서 인기있는 브랜드들이 수는 적어도 대부분 있긴 한데 대구부터는 아예 안보이는게 많더라. - dc App,-1
6,대구,노동경제,없는것: 젊은 사람 일자리,-1
6,대구,노동경제,일자리 없는게 문제임,-1
6,대구,노동경제,연봉 4천 이상 일자리 찾기 힘들텐데 대구는?,-1
6,대구,노동경제,최저인금도 안 주는 대구? ㅋㅋㅋ,-1
6,대구,노동경제,내가 대구 토박이라 잘 아는데 대구는 진짜 20대 30대 젊은 사람이 살기 힘든 도시다 기업이 없다 기업이.. 편의점 알바 최저 지키는 업주도 없다 청년 착취가 일상인 도시다,-1
6,대구,노동경제,대구 학생인데 애들 목표가 다 의치한약수 아님 교사 경찰 9급 공무원임 이게 현실임 ㅅㅂ,-1
6,대구,노동경제,도시 자체는 좋은데 일자리가 쳐망함,-1
6,대구,노동경제,대구는 노동청에 임금체불 신고하면 블랙리스트 등재돼서 알바 못구하는 동네라며 거기선 어떻게 사냐,-1
6,대구,노동경제,난 대구에서 태어나서 계속 대구에서 사는데 급여도 괜찮고 편해서 계속 여기서 살려고,-1
6,대구,노동경제,"학교 졸업하고 취업해서 대구에서 몇 년 살았는데 달서구, 서구 싸고 살기 좋더라~~ 물론 일 그만두고 일자리 없어서 타지역으로 이사가긴 했는데..ㅠㅠ 박봉받았어도 월세싸고 물가싸서 살만했어.. 맛있는거도 많고 가성비 맛집 많음",0
6,대구,인,3호선 혁신까지 가는게 맞지 거기 공기업이 몇개인데... 율하 지나 뉴타운 기업유치 가능성도 있고 ...제2수목원 까지... 진짜 노답이네 ;;;6호선은 누구 머리에서 나왔냐,-1
6,대구,인,대구시민으로서 참기가차네요 지하철만 생기면 뭐하나요 ? 젊은이들이 줄어들고 힘드는데 후손들에게 빚만 남기려고 하는지~~ 시민들이 살수잇는도시 젊은이들이 안빠져나가게 하지 ~~ 책상머리에앉아 바르게하는게 없어보임,-1
6,대구,인,다른거보다 달서구(월배-성서)직통 노선좀 만들어졌으면 좋겠음 출퇴근시간대에 차가 너무 막힘,-1
6,대구,인,대구사람이지만 6호선은 좀 아닌거 같다,-1
6,대구,인,대구에 40년 넘게 살면서 지하철이 6호선까지 필요하나싶다 지금도 교통이 잘되어있는데? 인구는 감소하고 일자리는 줄었는데 말이야ㅎ,-1
6,대구,인,다녀본 국내도시중 대구가 가장 도시퀄리티 높았음. 도로도 넓고 관리도 잘 되있고 깨끗하고 마치 일본도시 다니는듯한 기분이 있는동안 계속들더라. 거기다가 도시크기도 서울의 몇배나 될 정도로 광활하고 전반적으로 한국의 전형적인 후줄근한 느낌이 하나도 안들더라. 압권은 모노레일. 진짜 일본 수준 퀄리티.,1
6,대구,인,지하철 이용 50프로 이상은 공짜노인😢인구수는 줄고있는데 왜 돈낭비를 하는지... 대구는 버스로도 전체를 다닐수 있는데 대구시민인 나도 이해가 안가네😮😮😮,-1
6,대구,인,지금 대구는 1년에 2만명정도 인구가 줄어가고 있는데 지하철 노선 다 지어도 최소10~15년 인구 20만 이상 빠지는데 하루 이동량 절대 안 나온다,-1
6,대구,인,대구 지하철 자체가 반월당에서 멀어질수록 텅텅 비는 경향이 있는 것 같음 반월당에서 조금만 가도 사람 빠져서 착석 가능할 정도 대구는 다른 지역보다 도로가 좋다보니 출퇴근할 때 대부분 자차 이용해서 노인이나 아줌마들이 많음,-1
6,대구,인,근데 진짜 대구는 순환선이 필요하긴함.. 지하철 갈아타려면 무조건 도심에서 갈아타야 되는게 너무 비효율적임,-1
6,대구,인,도로가 넓고 잘돼있어서 시내가는 사람들도 버스많이타는데.. 시내 아닌곳을 다니면 더욱 버스가 편하지않나,1
6,대구,인,대구 쟈철 타고 다니기 좋음..,1
6,대구,인,대구는 지하철이 잘되있어서 뚜벅이도 나쁘지 않게 다닐 수 있음,1
6,대구,인,ㅇㅇ 대구는 도시철도가 셋이나 있는데 자차를 끌만큼 자차 수요를 도시철도로 가져오기가 어려움.,1
6,대구,인,대구시 버스운영과는 인천시 버스정책과·시흥시 교통정책과·동해시 교통과·천안시 교통과·아산시 교통행정과·청주시 대중교통과·전주시 시민교통과처럼 전국 최악의 시내버스로는 악명이 높은 편인데 이 부서 공무원들의 교통행정은 수준 이하일만큼 타 도시들보다 좋은 소리를 받기 힘듭니다.,-1
6,대구,인,머구가 은근히 이런거 잘하네 길바닥 신호등도 머구가 최초였지,1
6,대구,인,대구 존나 교통 잘된거 모르노 ㅋㅋ,1
6,대구,인,본가가 대구이고 엄니가 버스를 항상 타고다녀서 그런가 버스타는 노인들이 엄청 늘긴 했다더라 예전같으면 돈아낄려고 걸어다닐 거리를 요즘은 1정거장 거리도 버스타고 다닌다하니 말다한듯..ㅋ - dc App,1
6,대구,인,수성구청역 근처가 직장인 많고 인프라 좋아 아니면 상인역 근처도 괜찮음,1
6,대구,인,경북대 바로옆전문대 나왔는데 차 많이막혀 동구나 북구는 기차소음 비행기소음 있는곳 있으니 잘 생각해봐 수성구는 다 괜찮은데 알다시피 집값ㅠ 내 개인적으로는 2호선라인ㅊㅊ,0
6,대구,인,학교땜에 칠곡에 있는데 여기 교통 넘나 불편쓰...ㅋㅋㅋ대구어딜가든 1시간 이상 걸리고.. 경대랑 여기랑 같은 북구인데 1시간 가까이 걸리는거 실화냐... 동네가 조용하긴 한뎁,-1
6,대구,정책효능감,대구 경북권 대학 다니는 학생입니다 대부분은 여전합니다 보고 싶은 것만 보고 듣고 싶은 것만 듣습니다 말이 안 통합니다,-1
6,대구,정책효능감,일단 저 동네는 억양부터 뜯어 고쳐야 된다. 인성을 떠나서 저 지역 사투리 되게 듣기 싫거든. 나만 그렇냐?,-1
6,대구,정책효능감,"대구 특이한게 공부 진짜 존나게 ㅆㅅㅌㅊ긴하더라 ㅋㅋㅋㅋㅋ 내가 학원가쪽에 있어서 아는데 15학년도 경신고에서만 수능만점자 4명 나왔고 재작년 이과 수능 수석 수성구 출신에, 올해 수능 수석도 수성구 출신 재수생임",1
6,대구,정책효능감,ㄴ 공연 전시 인프라는 서울에 비해서 딸리는 게 팩트긴 함 서울이 100 하면 머구는 한 20 정도임. 문제는 정작 평소에 공연 전시 개뿔 보지도 않고 하품이나 찍찍 처하는 좆븅신들이 갑자기 관중수로 밀릴 것 같으니까 서울은 놀 거 많아서 야구 안 봄~ ㅇㅈㄹ 정신승리를 하니까 황당한 거임,-1
6,대구,정책효능감,"대구 관광은 할 거 별 거 없어도, 나름 놀거리나 인프라는 갖춰져있는 건 맞음 ㅇㅇ 다른 지역에 비해 특색 있는 게 없을 뿐이지 좋은 조건임",1
6,대구,정책효능감,"그리고 대구의 가장 큰 문제점은 관광 스팟이 전무하단거임 역사적 매력을 느낄 곳도 없고, 지방인데 바다 안 끼고 있다는 게 꽤 큼",-1
6,대구,정책효능감,지방의대도 그렇고 전체적으로 지방대가 너무 죽었다. 지방거점국립대룰 전폭 지원해주고 지역인재 우선 취업제도를 확충해야 나라가 산다,-1
6,대구,정책효능감,나도 울산사는데 대구보건대 좋은곳으로 알음 난 거기 방사선 넣었다가 떨어지고 다른 간호갔음,1
6,대구,정책효능감,나도 대구 고향인 서울덬 윗덬들말 일단 다받고 수성구에서 살거 아니면 서울 사람이라면 좀 답답할거 같긴 해ㅋㅋ 근데 수성구 살면 문화생활을 제외하곤 크게 불편한게 없을 거 같아 다만 택시기사들이나 늙은 아저씨들이 스몰톡으로 정치토크를 자주 시도함;; 이것빼면 괜찮아,1
